gauge_id,station_type,daily_flow_period_start,daily_flow_period_end,daily_flow_perc_complete,hourly_flow_period_start,hourly_flow_period_end,hourly_flow_perc_complete,bankfull_flow,structurefull_flow,max_gauging_flow_date,max_gauging_flow,max_daily_flow,daily_flow_extrap_dur,max_hourly_flow,hourly_flow_extrap_dur,q5_uncert_upper,q5_uncert_lower,q25_uncert_upper,q25_uncert_lower,q50_uncert_upper,q50_uncert_lower,q75_uncert_upper,q75_uncert_lower,q95_uncert_upper,q95_uncert_lower,q99_uncert_upper,q99_uncert_lower,quncert_meta
58012,CC,1978-01-01,2022-09-30,85.91,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,20-Oct-1982 00:00:00,50.80,75.80,0.16,136.33,0.36,21.98,-22.24,19.57,-20.05,13.27,-13.35,11.10,-11.10,12.76,-12.59,14.30,-14.26,Calculated discharge uncertainties
59001,VA,1970-10-01,2022-09-30,99.35,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,02-Dec-1992 09:30:00,302.24,243.10,0.00,396.14,0.01,15.44,-15.20,12.48,-12.37,10.59,-10.41,11.65,-11.54,8.80,-8.74,7.60,-7.57,Calculated discharge uncertainties
60002,VA,1970-10-01,2022-09-30,99.98,1990-10-01 09:00:00,2022-10-01 08:00:00,99.94,NaN,NaN,31-Oct-1977 00:14:00,313.73,290.60,0.00,410.14,0.01,30.35,-29.97,29.89,-29.99,16.43,-16.58,8.55,-8.51,10.48,-10.51,10.91,-10.96,Calculated discharge uncertainties
60003,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.96,NaN,NaN,11-Mar-1981 00:00:00,88.95,81.10,0.00,97.47,0.01,46.78,-46.26,35.53,-34.07,31.80,-31.86,12.87,-12.84,8.68,-8.46,8.66,-8.67,Calculated discharge uncertainties
60005,FVUS,1970-10-01,2022-09-30,99.66,1990-10-01 09:00:00,2022-10-01 08:00:00,99.42,65.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.84,-36.71,25.62,-25.49,18.77,-18.09,15.31,-14.87,10.72,-10.51,10.20,-10.58,Calculated discharge uncertainties
60006,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,08-Nov-2005 13:34:59,152.28,95.43,0.00,157.49,0.00,25.08,-24.18,39.67,-39.15,27.02,-27.10,18.95,-18.72,22.44,-22.39,11.91,-11.81,Calculated discharge uncertainties
60010,FVVA,1970-10-01,2022-09-30,99.94,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,221.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.01,-14.60,15.16,-14.83,8.57,-8.60,8.18,-8.25,7.84,-7.85,9.25,-9.27,Calculated discharge uncertainties
60012,VA,1970-10-01,2022-09-30,83.07,1990-10-01 09:00:00,2022-10-01 08:00:00,99.88,NaN,NaN,13-Nov-1974 00:03:00,13.29,18.45,0.03,33.18,0.10,45.53,-39.03,21.93,-21.90,14.17,-13.90,14.40,-13.84,9.43,-9.31,NaN,NaN,Calculated discharge uncertainties
6007,VA,1972-09-06,2022-09-30,96.28,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,795.00,NaN,07-Feb-1989 12:05:00,794.83,768.80,0.00,695.89,0.00,42.32,-42.23,33.65,-33.63,22.04,-21.79,17.06,-16.90,9.70,-9.53,7.19,-7.18,Calculated discharge uncertainties
6008,VA,1979-12-01,2022-09-30,82.37,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,22.90,NaN,01-Dec-2006 11:51:00,70.41,76.70,0.01,73.85,0.00,41.91,-43.49,15.28,-14.37,11.33,-11.33,8.43,-8.53,9.07,-8.96,8.38,-8.19,Calculated discharge uncertainties
61001,VA,1970-10-01,2004-12-31,65.87,1990-10-01 09:00:00,2005-05-01 00:00:00,45.56,NaN,NaN,17-Dec-1965 00:00:00,58.27,65.60,0.01,78.47,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
61002,VA,1970-10-01,2022-09-30,99.84,1990-10-01 09:00:00,2022-10-01 08:00:00,99.94,NaN,NaN,31-Oct-1977 00:12:00,76.28,82.94,0.01,104.80,0.14,12.48,-12.52,13.11,-13.17,11.81,-12.09,13.94,-13.76,16.45,-16.10,9.91,-10.58,Calculated discharge uncertainties
62001,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.93,NaN,NaN,02-Feb-2002 00:02:00,294.00,596.40,0.05,759.60,0.08,NaN,NaN,17.45,-17.79,18.98,-18.78,16.28,-16.12,8.06,-7.82,8.34,-8.41,Calculated discharge uncertainties
63001,VA,1970-10-01,2022-09-30,99.83,1990-10-01 09:00:00,2022-10-01 08:00:00,99.82,NaN,NaN,30-Oct-2000 11:00:00,111.62,113.00,0.01,178.69,0.04,17.70,-16.98,20.18,-18.61,10.46,-10.73,7.95,-7.82,10.36,-9.86,9.97,-9.73,Calculated discharge uncertainties
63004,FV,1984-05-01,2022-09-30,73.76,1990-10-01 09:00:00,2022-10-01 08:00:00,98.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
64001,VA,1970-10-01,2022-09-30,92.29,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,07-Jan-2005 12:33:00,313.81,311.90,0.00,386.16,0.09,32.19,-31.96,30.11,-29.73,11.64,-11.41,16.34,-16.28,12.98,-13.00,9.12,-9.17,Calculated discharge uncertainties
64002,VA,1970-10-01,2022-09-30,99.52,1998-02-13 09:00:00,2022-10-01 08:00:00,76.97,NaN,NaN,03-Mar-1998 12:35:00,53.30,97.51,0.04,106.04,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,No stage-discharge measurements available
64006,C,1970-10-01,2013-12-31,83.18,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,13-Aug-2001 10:25:00,4.40,42.45,5.90,86.43,6.43,30.89,-30.62,20.69,-18.84,12.03,-11.46,19.18,-19.66,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
65001,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,NaN,04-Feb-2004 12:55:00,82.10,110.20,0.04,268.42,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Less than 20 stage-discharge measurements available for most recent rating
65004,C,1971-05-01,2022-09-30,90.55,1990-10-01 09:00:00,2022-10-01 08:00:00,81.41,NaN,NaN,06-Jun-2017 10:30:00,19.75,34.84,0.12,50.77,0.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Discharge uncertainty estimates not provided
65005,C,1973-01-01,2022-09-30,95.67,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,NaN,14-Aug-2023 11:00:00,7.06,28.00,0.09,23.00,0.28,27.72,-24.31,19.24,-18.42,24.84,-24.08,17.89,-17.70,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
65006,VA,1976-08-01,2022-09-30,86.94,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,NaN,06-Nov-2000 18:50:00,40.40,66.30,0.16,73.26,0.25,66.23,-66.05,37.22,-35.86,34.10,-33.45,15.70,-15.57,13.15,-13.13,7.81,-7.72,Calculated discharge uncertainties
65007,CC,1975-04-01,2022-09-30,91.19,1990-10-01 09:00:00,2022-10-01 08:00:00,99.73,NaN,NaN,27-Mar-2018 10:47:08,9.17,36.70,4.43,53.54,4.31,28.61,-30.00,16.22,-16.57,10.51,-10.43,NaN,NaN,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
65008,VA,1971-01-01,2022-09-30,97.14,1990-10-01 09:00:00,2022-10-01 08:00:00,99.55,13.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.76,-35.19,30.22,-28.87,24.26,-25.99,19.09,-19.11,16.24,-14.97,9.70,-9.65,Calculated discharge uncertainties
66001,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.41,50.00,NaN,26-Jun-2007 09:29:00,73.40,88.80,0.02,93.55,0.04,15.46,-15.63,15.05,-14.91,14.68,-14.50,8.77,-8.52,8.23,-8.31,7.87,-8.19,Calculated discharge uncertainties
66004,C,1970-10-01,2022-09-30,97.37,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,NaN,25-Jun-2007 20:09:00,3.34,6.70,0.35,7.18,0.44,15.13,-14.68,13.83,-13.63,12.14,-12.15,12.60,-12.28,10.86,-10.95,7.77,-7.61,Calculated discharge uncertainties
66006,VA,1973-12-01,2022-09-30,93.54,1990-10-01 09:00:00,2022-10-01 08:00:00,99.61,NaN,NaN,09-Nov-2000 12:40:00,129.00,94.40,0.00,218.65,0.01,29.64,-28.93,17.85,-17.48,12.78,-12.58,10.63,-10.41,13.72,-13.74,11.60,-11.64,Calculated discharge uncertainties
66011,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,NaN,07-Jan-2005 13:30:00,492.89,450.00,0.00,908.99,0.03,24.58,-25.86,23.35,-23.05,11.02,-10.82,11.26,-11.11,11.21,-11.34,9.73,-9.23,Calculated discharge uncertainties
67001,C US,1970-10-01,2022-09-30,99.34,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,186.00,30.00,NaN,NaN,NaN,NaN,NaN,NaN,15.15,-14.94,13.12,-13.43,9.54,-9.54,8.77,-8.87,7.86,-7.97,7.01,-7.47,Calculated discharge uncertainties
67005,CB,1970-10-01,2022-09-30,87.91,1990-10-01 09:00:00,2022-10-01 08:00:00,99.35,NaN,NaN,06-Nov-2000 10:15:00,60.58,48.10,0.00,67.43,0.00,19.21,-18.22,16.70,-16.67,18.99,-16.61,16.91,-16.65,11.10,-10.76,9.09,-8.86,Calculated discharge uncertainties
67006,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,05-Feb-2011 17:33:45,115.90,111.10,0.00,152.02,0.01,21.02,-18.38,25.59,-25.01,17.83,-17.61,10.68,-10.51,8.63,-8.70,11.83,-11.07,Calculated discharge uncertainties
67008,CC,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,07-Nov-2000 01:05:00,59.38,48.00,0.00,57.99,0.00,22.53,-21.31,15.74,-15.77,14.14,-13.73,10.91,-10.58,12.15,-12.18,10.23,-9.86,Calculated discharge uncertainties
67010,CC,1970-10-01,2022-09-30,88.47,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,12-Mar-2009 11:15:00,2.58,16.10,6.12,30.29,6.27,21.69,-21.21,14.40,-14.20,17.00,-17.22,20.20,-18.02,NaN,NaN,NaN,NaN,Calculated discharge uncertainties
67015,CC,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,30-Oct-2000 11:16:00,352.00,417.90,0.02,571.68,0.04,14.05,-13.82,15.09,-15.06,10.81,-10.83,7.87,-7.87,8.51,-8.64,9.01,-8.90,Calculated discharge uncertainties
67018,FVVA,1970-10-01,2022-09-30,99.99,1990-10-01 09:00:00,2022-10-01 08:00:00,98.19,NaN,NaN,03-Oct-2004 22:09:00,64.25,66.23,0.01,97.17,0.10,20.02,-19.72,18.49,-18.27,11.45,-11.31,11.28,-11.21,10.72,-10.88,7.96,-7.83,Calculated discharge uncertainties
67025,C VA,1976-01-01,2020-12-31,86.54,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.70,-15.29,12.88,-12.64,11.24,-11.39,10.18,-10.10,12.04,-11.48,19.82,-19.33,Calculated discharge uncertainties
67033,US,1994-01-06,2013-03-13,36.89,2015-07-08 15:00:00,2022-10-01 08:00:00,22.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.10,-26.74,24.31,-24.97,11.75,-11.68,12.86,-12.58,11.26,-11.21,9.41,-9.25,Calculated discharge uncertainties
68001,VA,1970-10-01,2022-09-30,99.52,1990-10-01 09:00:00,2022-10-01 08:00:00,99.89,120.00,NaN,07-Nov-2000 08:45:00,62.26,80.46,0.04,95.41,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Discharge uncertainty estimates not provided
68003,FVVA,1970-10-01,2022-09-30,99.45,1990-10-01 09:00:00,2022-10-01 08:00:00,99.95,63.00,NaN,21-Jan-2021 11:55:00,99.95,101.30,0.01,138.01,0.02,NaN,NaN,16.82,-16.06,13.93,-14.32,14.93,-14.62,11.58,-11.05,14.10,-13.89,Calculated discharge uncertainties
68004,VA,1970-10-01,2022-09-30,99.91,1990-10-01 09:00:00,2022-10-01 08:00:00,99.88,14.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.00,-22.31,21.94,-20.49,18.18,-19.79,14.58,-13.58,12.75,-12.37,10.82,-11.05,Calculated discharge uncertainties
68005,TPVA,1970-10-01,2022-09-30,97.75,1990-10-01 09:00:00,2022-10-01 08:00:00,99.93,18.00,0.30,06-Nov-2000 12:21:00,35.63,40.02,0.01,55.67,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Discharge uncertainty estimates not provided
68020,FV,1979-08-24,2022-09-30,82.85,1990-10-01 09:00:00,2022-10-01 08:00:00,99.79,NaN,NaN,26-Jun-2007 13:25:00,20.69,22.71,0.01,25.38,0.03,18.45,-18.34,18.36,-18.50,15.84,-15.87,11.36,-11.41,18.09,-17.96,19.48,-19.93,Calculated discharge uncertainties
69002,B,1970-10-01,2022-09-30,98.04,1990-10-01 09:00:00,2022-10-01 08:00:00,98.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Less than 20 stage-discharge measurements available for most recent rating
69007,CBUS,1976-05-31,2022-09-30,89.11,1990-10-01 09:00:00,2022-10-01 08:00:00,99.98,500.00,50.00,23-Oct-1998 08:45:00,209.49,221.80,0.01,245.50,0.02,12.36,-12.47,11.70,-11.53,14.92,-16.33,19.29,-19.20,16.20,-14.98,13.37,-13.42,Calculated discharge uncertainties
69012,CC,1976-01-01,2022-09-30,89.86,1990-10-01 09:00:00,2022-10-01 08:00:00,99.75,NaN,48.00,06-Dec-2007 22:30:00,26.32,19.64,0.00,44.69,0.01,16.66,-16.47,17.19,-16.77,17.94,-17.77,19.50,-19.36,16.59,-16.07,11.11,-10.66,Calculated discharge uncertainties
69015,C,1971-03-16,2022-09-30,96.85,1990-10-01 09:00:00,2022-10-01 08:00:00,99.96,NaN,200.00,04-Jul-2007 18:17:00,53.44,77.60,0.03,102.71,0.08,24.68,-23.66,18.75,-19.02,17.71,-17.61,13.81,-13.56,20.51,-19.20,11.43,-10.73,Calculated discharge uncertainties
69017,CC,1970-10-01,2022-09-30,90.22,1990-10-01 09:00:00,2022-10-01 08:00:00,99.91,NaN,190.00,31-Jul-2019 10:15:00,56.17,82.60,0.03,100.65,0.10,18.40,-18.24,16.52,-16.39,14.73,-14.54,17.43,-17.49,14.94,-14.82,7.46,-7.57,Calculated discharge uncertainties
69023,B,1976-01-01,2022-09-30,89.90,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,142.70,118.66,21-Jan-2008 14:48:00,116.00,106.80,0.00,191.91,0.01,17.91,-17.42,17.39,-17.41,19.99,-19.55,23.25,-23.24,20.20,-20.27,19.44,-19.31,Calculated discharge uncertainties
69027,B,1970-10-01,2022-09-30,95.00,1990-10-01 09:00:00,2022-10-01 08:00:00,96.48,NaN,NaN,20-Feb-2022 14:00:00,48.77,67.72,0.06,98.54,0.16,31.72,-30.66,26.77,-26.97,25.72,-25.51,19.58,-19.81,16.62,-16.49,14.15,-14.07,Calculated discharge uncertainties
69030,VA,1977-01-01,2022-09-30,87.76,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,NaN,26-Sep-2012 09:57:00,33.29,37.49,0.01,40.32,0.04,24.45,-24.70,16.14,-16.35,17.87,-18.03,23.46,-23.27,17.15,-17.45,12.92,-12.63,Calculated discharge uncertainties
69032,MIS,1977-10-01,2022-09-30,85.41,1990-10-01 09:00:00,2022-10-01 08:00:00,99.86,27.70,NaN,20-Jul-2010 18:10:00,29.40,23.62,0.00,30.82,0.00,18.44,-18.38,15.70,-15.58,16.69,-16.93,13.45,-13.41,18.84,-18.71,16.33,-16.29,Calculated discharge uncertainties
69043,B,1995-04-27,2022-09-30,52.70,1995-04-27 19:00:00,2022-10-01 08:00:00,85.61,NaN,NaN,16-Mar-2019 17:42:00,47.08,23.43,0.00,51.76,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Discharge uncertainty estimates not provided
70002,US,1973-07-10,2020-06-26,86.90,1990-10-01 09:00:00,2022-05-24 09:00:00,91.52,32.00,NaN,30-Dec-1986 12:01:00,55.56,71.60,0.01,84.31,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Discharge uncertainty estimates not provided
7001,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,265.60,NaN,30-Dec-2015 00:30:00,347.35,255.80,0.00,540.27,0.00,26.48,-25.98,16.23,-16.44,12.59,-12.71,10.37,-10.26,9.94,-9.74,7.86,-7.79,Calculated discharge uncertainties
7002,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,151.40,NaN,11-Aug-2014 11:45:00,900.00,502.40,0.00,838.18,0.00,21.97,-20.96,15.96,-16.00,18.70,-18.52,14.11,-13.86,10.38,-10.44,11.78,-11.97,Calculated discharge uncertainties
7003,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,35.70,NaN,17-Aug-1970 00:00:00,83.46,115.20,0.01,147.55,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Less than 20 stage-discharge measurements available for most recent rating
7005,VA,1977-02-14,2022-09-30,81.80,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,50.40,NaN,07-Jun-2017 10:03:00,74.80,92.06,0.02,139.61,0.04,17.81,-17.13,17.46,-16.03,16.84,-16.29,11.53,-11.54,8.24,-8.13,11.23,-11.70,Calculated discharge uncertainties
7006,VA,1987-03-17,2015-09-30,54.77,1990-10-01 09:00:00,2015-05-27 09:00:00,77.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.89,-28.04,25.41,-27.08,26.96,-29.86,28.08,-27.19,13.51,-12.96,Calculated discharge uncertainties
71001,MIS,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,97.92,NaN,NaN,01-Nov-2000 18:09:00,787.52,765.00,0.00,1159.03,0.02,33.06,-32.92,28.00,-28.05,19.62,-20.64,13.03,-12.98,12.86,-12.94,13.08,-13.15,Calculated discharge uncertainties
71004,FV,1970-10-01,2022-09-30,95.02,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,9.60,21-Jan-2008 13:03:59,274.80,248.00,0.00,498.41,0.01,14.85,-14.86,13.78,-14.70,12.40,-12.08,9.55,-9.48,9.83,-9.61,8.36,-8.39,Calculated discharge uncertainties
71006,CB,1970-10-01,2022-09-30,99.99,1990-10-01 09:00:00,2022-10-01 08:00:00,99.96,NaN,3.10,09-Feb-2020 15:18:00,307.31,282.30,0.00,409.71,0.01,20.07,-19.68,14.70,-14.89,12.47,-12.59,10.79,-10.80,11.96,-11.78,9.92,-9.86,Calculated discharge uncertainties
71008,FV,1976-01-01,2022-09-30,89.83,1990-10-01 09:00:00,2022-10-01 08:00:00,99.65,544.00,NaN,06-Dec-1999 13:55:00,286.86,250.00,0.00,397.75,0.01,20.34,-19.69,16.81,-16.65,14.19,-13.96,13.86,-13.42,11.26,-10.78,10.24,-10.55,Calculated discharge uncertainties
71014,VA,1976-01-01,2020-07-28,84.92,1990-10-01 09:00:00,2022-10-01 08:00:00,99.97,NaN,NaN,21-Jan-2008 10:50:00,129.79,102.00,0.00,218.00,0.01,16.05,-15.61,13.57,-12.87,13.16,-12.77,12.54,-12.03,8.93,-9.00,10.81,-10.80,Calculated discharge uncertainties
72002,FV,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.85,160.00,15.80,31-Jan-1995 17:15:00,169.89,151.00,0.00,179.12,0.00,19.73,-19.34,22.15,-21.58,13.99,-14.21,12.52,-12.50,8.63,-8.78,10.11,-10.10,Calculated discharge uncertainties
72004,CB,1970-10-01,2022-09-30,96.15,1990-10-01 09:00:00,2022-10-01 08:00:00,99.96,329.00,41.60,31-Jan-1995 13:25:00,936.87,1440.00,0.01,1738.04,0.03,17.28,-16.99,15.87,-15.95,16.48,-16.66,11.34,-11.37,9.62,-9.67,10.55,-10.52,Calculated discharge uncertainties
72005,CB,1970-10-01,2022-09-30,99.04,1990-10-01 09:00:00,2022-10-01 08:00:00,99.92,NaN,97.00,31-Jan-1995 10:45:00,299.17,458.00,0.01,620.81,0.03,18.05,-17.95,14.91,-14.72,14.86,-14.73,11.86,-11.62,17.89,-18.01,14.74,-14.73,Calculated discharge uncertainties
72007,B,1978-07-27,2022-09-30,84.88,1990-10-01 09:00:00,2022-10-01 08:00:00,99.90,31.10,NaN,31-Jan-1995 20:50:00,42.90,26.90,0.00,49.10,0.00,23.60,-23.85,15.64,-15.04,13.71,-13.43,14.14,-14.42,18.17,-18.03,23.14,-22.88,Calculated discharge uncertainties
72009,FV,1976-01-07,2022-09-30,89.87,1990-10-01 09:00:00,2022-10-01 08:00:00,99.93,NaN,33.70,10-Aug-2004 10:57:00,77.60,131.00,0.04,172.85,0.14,23.37,-21.30,16.73,-16.37,13.69,-13.65,10.13,-10.17,12.92,-11.57,12.15,-11.39,Calculated discharge uncertainties
72014,FV,1976-02-01,2022-09-30,86.64,1990-10-01 09:00:00,2022-10-01 08:00:00,99.59,NaN,25.10,03-Feb-2004 11:53:00,17.60,23.80,0.01,37.42,0.05,21.16,-20.48,18.45,-18.19,13.22,-13.36,12.24,-12.26,11.32,-11.12,8.59,-8.39,Calculated discharge uncertainties
72015,MIS,1979-12-29,2022-09-30,82.23,1990-10-01 09:00:00,2022-10-01 08:00:00,99.17,186.00,NaN,23-Nov-1981 12:04:00,202.17,300.60,0.01,406.62,0.03,24.64,-25.79,15.92,-15.84,13.13,-13.20,13.93,-12.98,11.19,-11.42,11.25,-11.25,Calculated discharge uncertainties
73005,CBVA,1970-10-01,2022-09-30,99.35,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,NaN,85.00,19-Nov-2009 15:18:13,265.15,391.00,0.01,523.30,0.01,17.06,-16.15,12.70,-12.72,10.90,-10.79,9.35,-9.24,10.17,-10.10,7.85,-7.86,Calculated discharge uncertainties
73009,FV,1976-01-01,2022-09-30,89.71,1990-10-01 09:00:00,2022-10-01 08:00:00,99.59,NaN,8.60,05-Dec-2015 14:15:00,72.00,69.00,0.00,92.60,0.01,25.25,-23.50,16.03,-15.75,12.68,-12.67,9.12,-9.24,11.01,-10.94,9.48,-9.58,Calculated discharge uncertainties
73010,CC,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.96,NaN,140.00,07-Dec-2015 13:00:01,138.79,191.00,0.03,207.47,0.03,19.11,-18.70,13.19,-12.95,10.08,-9.78,9.20,-8.94,9.19,-9.25,9.33,-9.53,Calculated discharge uncertainties
73011,FV,1970-10-01,2022-09-30,95.36,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,64.00,NaN,05-Jan-1999 19:10:00,63.78,101.10,0.01,135.56,0.04,19.33,-18.07,15.46,-15.22,11.93,-12.02,10.63,-10.59,12.41,-12.35,11.92,-11.99,Calculated discharge uncertainties
73014,VA,1976-01-01,2022-09-30,82.67,1990-10-01 09:00:00,2022-10-01 08:00:00,99.96,48.00,NaN,04-Oct-2004 14:41:00,48.56,161.10,0.25,199.83,0.59,36.80,-35.46,23.47,-22.90,12.40,-12.30,29.24,-29.55,16.15,-15.86,11.14,-10.54,Calculated discharge uncertainties
73015,FV,1976-01-01,2022-09-30,66.52,1990-10-01 09:00:00,2022-10-01 08:00:00,98.75,NaN,NaN,22-Aug-2016 16:01:52,16.98,18.28,0.01,29.27,0.01,18.44,-17.83,18.31,-17.24,13.80,-13.60,10.51,-10.20,14.59,-14.59,9.31,-9.42,Calculated discharge uncertainties
74001,CB,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.87,160.00,105.00,20-Sep-1968 00:00:00,40.07,162.00,0.43,260.62,1.10,19.42,-19.06,18.14,-18.08,12.72,-12.90,11.23,-11.26,15.89,-15.56,8.64,-8.10,Calculated discharge uncertainties
74005,FV,1974-01-01,2022-09-30,93.71,1990-10-01 09:00:00,2022-10-01 08:00:00,99.93,90.00,NaN,05-Nov-1999 13:05:00,90.79,100.00,0.01,121.14,0.02,15.73,-15.96,14.59,-14.52,9.46,-9.53,9.11,-8.93,9.04,-9.01,6.96,-6.93,Calculated discharge uncertainties
74006,FV,1970-10-01,2022-09-30,96.79,1990-10-01 09:00:00,2022-10-01 08:00:00,100.00,NaN,21.00,15-Nov-2015 00:08:21,54.50,47.90,0.00,112.19,0.04,17.81,-16.44,14.54,-13.73,11.89,-11.61,9.89,-10.26,10.81,-11.10,10.45,-10.84,Calculated discharge uncertainties
74007,VA,1976-01-01,2022-09-30,89.90,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,90.00,NaN,14-Nov-1980 12:01:00,97.81,96.60,0.00,139.62,0.08,27.38,-25.48,17.06,-16.77,13.29,-12.86,9.26,-9.31,9.71,-9.83,8.90,-8.96,Calculated discharge uncertainties
75003,VA,1970-10-01,2022-09-30,99.96,1990-10-01 09:00:00,2022-10-01 08:00:00,99.99,140.00,NaN,16-Nov-2015 10:10:00,159.54,341.70,0.05,446.86,0.08,40.43,-41.54,17.87,-16.85,14.24,-13.58,10.47,-10.59,11.64,-11.62,9.98,-9.24,Calculated discharge uncertainties
75004,VA,1970-10-01,2022-09-30,100.00,1990-10-01 09:00:00,2022-10-01 08:00:00,99.98,130.00,NaN,04-Jan-1982 12:09:00,82.50,166.10,0.03,200.58,0.06,31.20,-30.90,23.09,-23.12,22.76,-22.32,15.87,-15.30,14.34,-14.03,12.40,-12.11,Calculated discharge uncertainties
75017,FV,1976-01-01,2022-09-30,89.17,1990-10-01 09:00:00,2022-10-01 08:00:00,99.98,2.10,NaN,19-Nov-2009 13:09:15,45.59,46.80,0.01,94.58,0.03,21.04,-20.88,14.82,-14.82,11.30,-11.21,13.53,-13.53,12.65,-12.50,11.64,-11.63,Calculated discharge uncertainties
76003,VA,1970-10-01,2016-09-30,86.80,1990-10-01 09:00:00,2015-08-01 00:00:00,77.37,320.00,NaN,20-Nov-2009 14:29:00,286.55,449.00,0.01,417.13,0.02,29.43,-28.83,19.63,-18.92,16.44,-16.39,10.56,-10.64,9.50,-9.61,11.69,-11.74,Calculated discharge uncertainties
